Sol	Hybrid Local Solar Time	SCLK	UTC	Solar longitude (deg)	Solar azimuth (deg)	Solar elevation (deg)	Sun distance (AU)
2132	2132:11:36:41	315633233	2010-01-01 15.32.47	31,91	27,74	62,26	1,6283
2133	2133:11:36:19	315721986	2010-01-02 16.12.00	32,38	27,92	62,08	1,6292
2134	2134:11:35:57	315810739	2010-01-03 16.51.13	32,85	28,09	61,91	1,6300
2135	2135:11:35:35	315899492	2010-01-04 17.30.25	33,32	28,26	61,74	1,6308
2136	2136:11:35:14	315988247	2010-01-05 18.09.39	33,78	28,43	61,57	1,6316
2137	2137:11:34:52	316077000	2010-01-06 18.48.52	34,25	28,60	61,40	1,6325
2138	2138:11:34:30	316165753	2010-01-07 19.28.04	34,72	28,77	61,23	1,6333
2139	2139:11:34:09	316254507	2010-01-08 20.07.18	35,19	28,94	61,06	1,6340
2140	2140:11:33:47	316343261	2010-01-09 20.46.31	35,65	29,10	60,90	1,6348
2141	2141:11:33:26	316432015	2010-01-10 21.25.44	36,12	29,27	60,73	1,6356
2142	2142:11:33:05	316520769	2010-01-11 22.04.58	36,58	29,43	60,57	1,6364
2143	2143:11:32:43	316609522	2010-01-12 22.44.10	37,04	29,60	60,40	1,6371
2144	2144:11:32:22	316698276	2010-01-13 23.23.24	37,51	29,76	60,24	1,6379
2145	2145:11:32:01	316787031	2010-01-15 00.02.38	37,97	29,92	60,08	1,6386
2146	2146:11:31:40	316875785	2010-01-16 00.41.51	38,44	30,08	59,92	1,6393
2147	2147:11:31:19	316964539	2010-01-17 01.21.05	38,90	30,24	59,76	1,6400
2148	2148:11:30:58	317053293	2010-01-18 02.00.19	39,36	30,40	59,60	1,6408
2149	2149:11:30:37	317142048	2010-01-19 02.39.33	39,82	30,56	59,44	1,6415
2150	2150:11:30:16	317230802	2010-01-20 03.18.46	40,28	30,71	59,29	1,6421
2151	2151:11:29:55	317319556	2010-01-21 03.58.00	40,75	30,87	59,13	1,6428
2152	2152:11:29:35	317408311	2010-01-22 04.37.15	41,21	31,02	58,98	1,6435
2153	2153:11:29:14	317497066	2010-01-23 05.16.28	41,67	31,18	58,82	1,6442
2154	2154:11:28:54	317585821	2010-01-24 05.55.43	42,13	31,33	58,67	1,6448
2155	2155:11:28:33	317674575	2010-01-25 06.34.57	42,59	31,48	58,52	1,6455
2156	2156:11:28:13	317763330	2010-01-26 07.14.11	43,05	31,63	58,37	1,6461
2157	2157:11:27:53	317852086	2010-01-27 07.53.26	43,51	31,78	58,22	1,6467
2158	2158:11:27:33	317940841	2010-01-28 08.32.41	43,97	31,93	58,07	1,6473
2159	2159:11:27:12	318029595	2010-01-29 09.11.54	44,42	32,07	57,93	1,6479
2160	2160:11:26:53	318118352	2010-01-30 09.51.10	44,88	32,22	57,78	1,6485
2161	2161:11:26:33	318207107	2010-01-31 10.30.25	45,34	32,36	57,64	1,6491
2162	2162:11:26:13	318295862	2010-02-01 11.09.39	45,80	32,51	57,49	1,6497
2163	2163:11:25:53	318384617	2010-02-02 11.48.54	46,25	32,65	57,35	1,6503
2164	2164:11:25:34	318473374	2010-02-03 12.28.10	46,71	32,79	57,21	1,6508
2165	2165:11:25:14	318562129	2010-02-04 13.07.25	47,17	32,93	57,07	1,6514
2166	2166:11:24:55	318650885	2010-02-05 13.46.40	47,62	33,07	56,93	1,6519
2167	2167:11:24:36	318739641	2010-02-06 14.25.56	48,08	33,20	56,80	1,6524
2168	2168:11:24:17	318828398	2010-02-07 15.05.12	48,53	33,34	56,66	1,6530
2169	2169:11:23:57	318917153	2010-02-08 15.44.26	48,99	33,47	56,53	1,6535
2170	2170:11:23:39	319005910	2010-02-09 16.23.43	49,44	33,61	56,39	1,6540
2171	2171:11:23:20	319094667	2010-02-10 17.02.59	49,90	33,74	56,26	1,6545
2172	2172:11:23:01	319183423	2010-02-11 17.42.15	50,35	33,87	56,13	1,6549
2173	2173:11:22:42	319272225	2010-02-12 18.21.30	50,81	34,00	56,00	1,6554
2174	2174:11:22:24	319360983	2010-02-13 19.00.47	51,26	34,13	55,87	1,6559
2175	2175:11:22:06	319449741	2010-02-14 19.40.04	51,72	34,26	55,74	1,6563
2176	2176:11:21:47	319538498	2010-02-15 20.19.20	52,17	34,38	55,62	1,6568
2177	2177:11:21:29	319627256	2010-02-16 20.58.36	52,62	34,51	55,49	1,6572
2178	2178:11:21:11	319716013	2010-02-17 21.37.53	53,08	34,63	55,37	1,6576
2179	2179:11:20:53	319804771	2010-02-18 22.17.10	53,53	34,76	55,24	1,6580
2180	2180:11:20:35	319893529	2010-02-19 22.56.27	53,98	34,88	55,12	1,6584
2181	2181:11:20:18	319982288	2010-02-20 23.35.44	54,43	35,00	55,00	1,6588
2182	2182:11:20:00	320071046	2010-02-22 00.15.01	54,88	35,12	54,88	1,6592
2183	2183:11:19:43	320159805	2010-02-23 00.54.19	55,34	35,23	54,77	1,6596
2184	2184:11:19:25	320248562	2010-02-24 01.33.36	55,79	35,35	54,65	1,6599
2185	2185:11:19:08	320337321	2010-02-25 02.12.53	56,24	35,46	54,54	1,6603
2186	2186:11:18:51	320426080	2010-02-26 02.52.11	56,69	35,58	54,42	1,6606
2187	2187:11:18:34	320514839	2010-02-27 03.31.29	57,14	35,69	54,31	1,6609
2188	2188:11:18:17	320603598	2010-02-28 04.10.47	57,59	35,80	54,20	1,6612
2189	2189:11:18:01	320692358	2010-03-01 04.50.06	58,04	35,91	54,09	1,6615
2190	2190:11:17:44	320781117	2010-03-02 05.29.23	58,49	36,02	53,98	1,6618
2191	2191:11:17:28	320869876	2010-03-03 06.08.42	58,95	36,12	53,88	1,6621
2192	2192:11:17:11	320958635	2010-03-04 06.48.00	59,40	36,23	53,77	1,6624
2193	2193:11:16:55	321047395	2010-03-05 07.27.19	59,85	36,33	53,67	1,6627
2194	2194:11:16:39	321136155	2010-03-06 08.06.38	60,30	36,44	53,56	1,6629
2195	2195:11:16:23	321224915	2010-03-07 08.45.56	60,75	36,54	53,46	1,6632
2196	2196:11:16:07	321313675	2010-03-08 09.25.15	61,20	36,64	53,36	1,6634
2197	2197:11:15:52	321402436	2010-03-09 10.04.35	61,65	36,74	53,26	1,6636
2198	2198:11:15:36	321491196	2010-03-10 10.43.54	62,10	36,84	53,16	1,6638
2199	2199:11:15:21	321579956	2010-03-11 11.23.14	62,54	36,93	53,07	1,6641
2200	2200:11:15:05	321668716	2010-03-12 12.02.32	62,99	37,03	52,97	1,6642
2201	2201:11:14:50	321757477	2010-03-13 12.41.52	63,44	37,12	52,88	1,6644
2202	2202:11:14:35	321846238	2010-03-14 13.21.12	63,89	37,21	52,79	1,6646
2203	2203:11:14:20	321934999	2010-03-15 14.00.32	64,34	37,30	52,70	1,6648
2204	2204:11:14:06	322023761	2010-03-16 14.39.53	64,79	37,39	52,61	1,6649
2205	2205:11:13:51	322112522	2010-03-17 15.19.13	65,24	37,48	52,52	1,6651
2206	2206:11:13:36	322201283	2010-03-18 15.58.32	65,69	37,56	52,44	1,6652
2207	2207:11:13:22	322290045	2010-03-19 16.37.53	66,14	37,65	52,35	1,6653
2208	2208:11:13:08	322378807	2010-03-20 17.17.14	66,59	37,73	52,27	1,6654
2209	2209:11:12:53	322467568	2010-03-21 17.56.34	67,03	37,81	52,19	1,6655
